deb69e678a810bdecbeb31c525f21d42d1af0794,You haven’t applied for any opportunities yet.,You haven’t applied for any opportunities yet.,Você ainda não se inscreveu em nenhuma oportunidade.,Henüz herhangi bir fırsat için başvuruda bulunmadınız.,Вы еще не подали заявку на какие-либо возможности.,Todavía no has solicitado ninguna oportunidad.,Sie haben sich noch nicht beworben.,Vous n'avez encore postulé pour aucune opportunité.,Você ainda não se inscreveu em nenhuma oportunidade.,Nie złożyłeś jeszcze żadnych wniosków.,您尚未申请任何机会。,Non hai ancora fatto domanda per nessuna opportunità.,Încă nu ați solicitat nicio oportunitate.,U heeft nog geen mogelijkheden aangevraagd.
f75d533eaae44eccf1b2603a25646c11b4853110,Start looking for an opportunity,Start looking for an opportunity,Comece a procurar uma oportunidade,Bir fırsat aramaya başla,Начните искать возможность,Comienza a buscar una oportunidad,Suchen Sie nach einer Gelegenheit,Commencez à chercher une opportunité,Comece a procurar uma oportunidade,Zacznij szukać okazji,开始寻找机会,Inizia a cercare un'opportunità,Începeți să căutați o oportunitate,Ga op zoek naar een kans
7e892ba15f2c6c17e83510e273b3e10fc32ea016,Search,Search,Procurar,Arama,Поиск,Buscar,Suche,Chercher,Procurar,Szukaj,搜索,Ricerca,Căutare,Zoeken
aad343b5e21ba65598a48a0bf514f4cb36a0036f,Est. process time is,Est. process time is,Husa. tempo de processo é,"Avustralya, Brezilya ve Kuzey Amerika ülkelerinin kullandığı saat uygulaması. işlem süresi",Стандартное восточное время. время процесса,Est. el tiempo de proceso es,Europäische Sommerzeit. Prozesszeit ist,Est. le temps de traitement est,Husa. tempo de processo é,Szac. czas procesu wynosi,美东时间。处理时间是,Est. il tempo di processo è,Est. timpul procesului este,Est. proces tijd is
721c5049f844116adbebd35d077c25b851549ba1,Updates,Updates,Atualizações,Güncellemeler,Обновления,Actualizaciones,Aktualisierung,Mises à jour,Atualizações,Aktualizacje,更新,aggiornamenti,Actualizări,Updates
452ef1b96854fe05618303ee601f8fed3b866c9f,Resources,Resources,Recursos,kaynaklar,Ресурсы,Recursos,Ressourcen,Ressources,Recursos,Zasoby,资源资源,risorse,Resurse,Middelen
95a2e12582cb2c08c3b22735c3084d1f1533049d,"This company requires you to apply through their portal to complete your application.                    If you have already completed it, hold on until we get in touch with you.","This company requires you to apply through their portal to complete your application.                    If you have already completed it, hold on until we get in touch with you.","Essa empresa exige que você se inscreva no portal para concluir sua inscrição. Se você já tiver concluído, aguarde até entrarmos em contato com você.","Bu şirket, başvurunuzu tamamlamak için portalları aracılığıyla başvurmanızı gerektiriyor. Zaten tamamladıysanız, sizinle iletişime geçene kadar bekleyin.","Эта компания требует, чтобы вы подали заявку через их портал, чтобы заполнить заявку Если вы уже завершили его, подождите, пока мы не свяжемся с вами.","Esta compañía requiere que solicite a través de su portal para completar su solicitud. Si ya lo ha completado, espere hasta que nos comuniquemos con usted.","Diese Firma verlangt, dass Sie sich über ihr Portal bewerben, um Ihre Bewerbung zu vervollständigen. Wenn Sie es bereits abgeschlossen haben, warten Sie, bis wir uns mit Ihnen in Verbindung setzen.","Cette entreprise vous demande de postuler via leur portail pour compléter votre candidature. Si vous l'avez déjà terminé, attendez jusqu'à ce que nous vous contactions.","Essa empresa exige que você se inscreva no portal para concluir sua inscrição. Se você já tiver concluído, aguarde até entrarmos em contato com você.","Ta firma wymaga złożenia wniosku za pośrednictwem swojego portalu w celu uzupełnienia wniosku. Jeśli już go ukończyłeś, poczekaj, aż się z Tobą skontaktujemy.",该公司要求您通过他们的门户网站申请才能完成申请。如果您已经完成，请坚持下去，直到我们与您联系。,"Questa società richiede di fare domanda attraverso il proprio portale per completare la domanda. Se l'hai già completato, tieni premuto fino a quando non ti contatteremo.","Această companie necesită să aplicați prin portalul lor pentru a completa cererea. Dacă l-ați finalizat deja, țineți până când vom lua legătura cu dvs.","Dit bedrijf vereist dat u zich via hun portal aanmeldt om uw aanvraag te voltooien. Als je het al hebt voltooid, wacht dan totdat we contact met je opnemen."
099d22652145e01ec68bc57ce995d48ba367c971,Go to portal,Go to portal,Vá para o portal,Portala git,Перейти на портал,Ir al portal,Gehe zum Portal,Accéder au portail,Vá para o portal,Idź do portalu,转到门户,Vai al portale,Accesați portalul,Ga naar portal
a72705f75bbbd3182e1f964d370c81c8c9ebb38c,Acceptance Note,Acceptance Note,Nota de aceitação,Kabul Notu,Примечание о принятии,Nota de aceptación,Akzeptanzhinweis,Note d'acceptation,Nota de aceitação,Nota akceptacyjna,录取通知书,Nota di accettazione,Nota de acceptare,Acceptatie-opmerking
19920b8f6be14f8924e6b545313482e958a5838a,Initial LDA Results,Initial LDA Results,Resultados iniciais da LDA,İlk LDA Sonuçları,Первоначальные результаты LDA,Resultados iniciales de LDA,Erste LDA-Ergebnisse,Résultats initiaux de la LDA,Resultados iniciais da LDA,Wstępne wyniki LDA,初始LDA结果,Risultati LDA iniziali,Rezultatele inițiale ale LDA,Eerste LDA-resultaten
85d4be0e7b8403ed623cb67e43063903fbe870c7,Standards Survey,Standards Survey,Pesquisa de padrões,Standartlar Anketi,Обзор стандартов,Encuesta de estándares,Umfrage zu Standards,Enquête sur les normes,Pesquisa de padrões,Badanie norm,标准调查,Sondaggio sugli standard,Studiul standardelor,Standaardenonderzoek
9e37e0d06148c7708e88b4a1eb412babbe1a4afc,Certificate,Certificate,Certificado,sertifika,сертификат,Certificado,Zertifikat,Certificat,Certificado,Certyfikat,证书,Certificato,Certificat,Certificaat
b50988184cc496b945add2d11552b5ecfbbbc9a8,Final LDA Results,Final LDA Results,Resultados finais da LDA,Nihai LDA Sonuçları,Окончательные результаты LDA,Resultados finales de LDA,Endgültige LDA-Ergebnisse,Résultats finaux de la LDA,Resultados finais da LDA,Ostateczne wyniki LDA,LDA最终结果,Risultati LDA finali,Rezultatele finale ale LDA,Definitieve LDA-resultaten
8434d4a28744d7df82cd39ef8da4266fcbc40064,Start,Start,Começar,Başlat,Начните,comienzo,Start,Début,Começar,Początek,开始,Inizio,start,Begin
b1bf5b6a06522ad62ed14c1fb857bc34b7b38ac0,Take the Assessment,Take the Assessment,Faça a avaliação,Değerlendirmeyi Alın,Принять оценку,Tomar la evaluación,Nehmen Sie die Bewertung,Passez l'évaluation,Faça a avaliação,Podejmij ocenę,参加评估,Fai la valutazione,Luați evaluarea,Doe de beoordeling
4afe31926e62fc7ec57318632befdc12955b7ce5,Application Step,Application Step,Etapa de aplicação,Uygulama Adımı,Шаг подачи заявки,Paso de solicitud,Anwendungsschritt,Étape d'application,Etapa de aplicação,Krok aplikacji,申请步骤,Passaggio dell'applicazione,Etapa de aplicare,Toepassingsstap
e88a0db75b5f6b9a5e08bd36deabbccb5622782b,Congratulations on completing your experience!,Congratulations on completing your experience!,Parabéns por completar sua experiência!,Deneyiminizi tamamladığınız için tebrikler!,Поздравляем с завершением вашего опыта!,¡Felicitaciones por completar tu experiencia!,Herzlichen Glückwunsch zum Abschluss Ihrer Erfahrung!,Félicitations pour avoir terminé votre expérience!,Parabéns por completar sua experiência!,Gratulujemy ukończenia doświadczenia!,恭喜您完成体验！,Congratulazioni per aver completato la tua esperienza!,Felicitări pentru completarea experienței tale!,Gefeliciteerd met het voltooien van uw ervaring!
bd2288956223cc75b791c389d3461624f8c7b40a,Get your certificate for successfully completing your AIESEC Leadership Development Experience.          You can access this certificate whenever you need from resources in the application details.,Get your certificate for successfully completing your AIESEC Leadership Development Experience.          You can access this certificate whenever you need from resources in the application details.,Obtenha seu certificado por concluir com êxito sua Experiência de Desenvolvimento de Liderança AIESEC. Você pode acessar este certificado sempre que precisar dos recursos nos detalhes do aplicativo.,AIESEC Liderlik Gelişim Deneyiminizi başarıyla tamamladığınız için sertifikanızı alın. Bu sertifikaya ihtiyacınız olduğunda uygulama ayrıntılarındaki kaynaklardan erişebilirsiniz.,"Получите свой сертификат для успешного завершения вашего опыта развития лидерства AIESEC. Вы можете получить доступ к этому сертификату в любое время из ресурсов, указанных в деталях приложения.",Obtenga su certificado para completar con éxito su Experiencia de Desarrollo de Liderazgo AIESEC. Puede acceder a este certificado siempre que lo necesite desde los recursos en los detalles de la aplicación.,Holen Sie sich Ihr Zertifikat für den erfolgreichen Abschluss Ihrer AIESEC Leadership Development Experience. Sie können jederzeit über Ressourcen in den Anwendungsdetails auf dieses Zertifikat zugreifen.,Obtenez votre certificat pour avoir réussi votre expérience de développement du leadership AIESEC. Vous pouvez accéder à ce certificat à tout moment à partir des ressources dans les détails de l'application.,Obtenha seu certificado por concluir com êxito sua Experiência de Desenvolvimento de Liderança AIESEC. Você pode acessar este certificado sempre que precisar dos recursos nos detalhes do aplicativo.,Zdobądź certyfikat za pomyślne ukończenie AIESEC Leadership Development Experience. Dostęp do tego certyfikatu można uzyskać w dowolnym momencie z zasobów w szczegółach aplikacji.,获得成功完成AIESEC领导力发展经验的证书。您可以根据需要在应用程序详细信息中的资源中访问此证书。,Ottieni il tuo certificato per aver completato con successo la tua esperienza di sviluppo della leadership AIESEC. È possibile accedere a questo certificato ogni volta che è necessario dalle risorse nei dettagli dell'applicazione.,Obțineți certificatul pentru completarea cu succes a experienței dvs. de dezvoltare a leadershipului AIESEC. Puteți accesa acest certificat ori de câte ori aveți nevoie din resursele din detaliile aplicației.,Ontvang uw certificaat voor het succesvol afronden van uw AIESEC Leadership Development Experience. U kunt dit certificaat op elk gewenst moment openen via bronnen in de toepassingsdetails.
1fef546f3c2bd4969940f80319334d8eec9f777d,"Yes, Download Certificate","Yes, Download Certificate","Sim, Baixar certificado","Evet, Sertifikayı İndir","Да, скачать сертификат","Sí, descargar certificado","Ja, Zertifikat herunterladen","Oui, téléchargez le certificat","Sim, Baixar certificado","Tak, pobierz certyfikat",是的，下载证书,"Sì, scarica il certificato","Da, descărcați certificatul","Ja, certificaat downloaden"
9012180345457a80a52622d9acc9f5d52c12d2ac,"No, Edit Name","No, Edit Name","Não, Editar Nome","Hayır, Adı Düzenle","Нет, Изменить имя","No, Editar nombre","Nein, Name bearbeiten","Non, modifier le nom","Não, Editar Nome","Nie, edytuj nazwę",否，编辑姓名,"No, modifica nome","Nu, Modificați numele","Nee, naam bewerken"
20bead7f3b48de2cd9b3dd5de3a13094013318f4,Please verify your name before we generate your certificate.,Please verify your name before we generate your certificate.,Verifique seu nome antes de gerar seu certificado.,Lütfen sertifikanızı oluşturmadan önce adınızı doğrulayın.,"Пожалуйста, подтвердите ваше имя, прежде чем мы создадим ваш сертификат.",Verifique su nombre antes de generar su certificado.,"Bitte überprüfen Sie Ihren Namen, bevor wir Ihr Zertifikat erstellen.",Veuillez vérifier votre nom avant de générer votre certificat.,Verifique seu nome antes de gerar seu certificado.,"Zweryfikuj swoje nazwisko, zanim wygenerujemy Twój certyfikat.",在生成证书之前，请先验证您的姓名。,Verifica il tuo nome prima di generare il tuo certificato.,Vă rugăm să vă verificați numele înainte de a vă genera certificatul.,Verifieer uw naam voordat we uw certificaat genereren.
5b3075e8dc3f3921ec316b0bd83b6d14a06c1a4f,Save changes,Save changes,Salvar alterações,Değişiklikleri Kaydet,Сохранить изменения,Guardar cambios,Änderungen speichern,Sauvegarder les modifications,Salvar alterações,Zapisz zmiany,保存更改,Salvare le modifiche,Salvează modificările,Wijzigingen opslaan
e859df71e5b52307188a147567cda630a3d46679,Cancel,Cancel,Cancelar,İptal etmek,Отмена,Cancelar,Stornieren,Annuler,Cancelar,Anuluj,取消,Annulla,Anulare,annuleren
0498dc7ae90d8513e065d56ec3ee30961046aaca,Download Certificate,Download Certificate,Baixar certificado,Sertifikayı İndir,Скачать сертификат,Descargar certificado,Zertifikat herunterladen,Télécharger le certificat,Baixar certificado,Pobierz certyfikat,下载证书,Scarica il certificato,Descărcați certificatul,Certificaat downloaden
ca4abffa10a9a2719f39cd815131548b12acb96b,Get your certificate for successfully completing your AIESEC Leadership Development Experience.        You can access this certificate whenever you need from resources in the application details.,Get your certificate for successfully completing your AIESEC Leadership Development Experience.        You can access this certificate whenever you need from resources in the application details.,Obtenha seu certificado por concluir com êxito sua Experiência de Desenvolvimento de Liderança AIESEC. Você pode acessar este certificado sempre que precisar dos recursos nos detalhes do aplicativo.,AIESEC Liderlik Gelişim Deneyiminizi başarıyla tamamladığınız için sertifikanızı alın. Bu sertifikaya ihtiyacınız olduğunda uygulama ayrıntılarındaki kaynaklardan erişebilirsiniz.,"Получите свой сертификат для успешного завершения вашего опыта развития лидерства AIESEC. Вы можете получить доступ к этому сертификату в любое время из ресурсов, указанных в деталях приложения.",Obtenga su certificado para completar con éxito su Experiencia de Desarrollo de Liderazgo AIESEC. Puede acceder a este certificado siempre que lo necesite desde los recursos en los detalles de la aplicación.,Holen Sie sich Ihr Zertifikat für den erfolgreichen Abschluss Ihrer AIESEC Leadership Development Experience. Sie können jederzeit über Ressourcen in den Anwendungsdetails auf dieses Zertifikat zugreifen.,Obtenez votre certificat pour avoir réussi votre expérience de développement du leadership AIESEC. Vous pouvez accéder à ce certificat à tout moment à partir des ressources dans les détails de l'application.,Obtenha seu certificado por concluir com êxito sua Experiência de Desenvolvimento de Liderança AIESEC. Você pode acessar este certificado sempre que precisar dos recursos nos detalhes do aplicativo.,Zdobądź certyfikat za pomyślne ukończenie AIESEC Leadership Development Experience. Dostęp do tego certyfikatu można uzyskać w dowolnym momencie z zasobów w szczegółach aplikacji.,获得成功完成AIESEC领导力发展经验的证书。您可以根据需要在应用程序详细信息中的资源中访问此证书。,Ottieni il tuo certificato per aver completato con successo la tua esperienza di sviluppo della leadership AIESEC. È possibile accedere a questo certificato ogni volta che è necessario dalle risorse nei dettagli dell'applicazione.,Obțineți certificatul pentru completarea cu succes a experienței dvs. de dezvoltare a leadershipului AIESEC. Puteți accesa acest certificat ori de câte ori aveți nevoie din resursele din detaliile aplicației.,Ontvang uw certificaat voor het succesvol afronden van uw AIESEC Leadership Development Experience. U kunt dit certificaat op elk gewenst moment openen via bronnen in de toepassingsdetails.
e1248dc2b149994969a9c4ec0fe2b80415085cf7,Your certificate will sent to your email.,Your certificate will sent to your email.,Seu certificado será enviado para o seu email.,Sertifikanız e-postanıza gönderilecek.,Ваш сертификат будет отправлен на вашу электронную почту.,Su certificado será enviado a su correo electrónico.,Ihr Zertifikat wird an Ihre E-Mail gesendet.,Votre certificat sera envoyé à votre e-mail.,Seu certificado será enviado para o seu email.,Twój certyfikat zostanie wysłany na Twój adres e-mail.,您的证书将发送到您的电子邮件。,Il certificato verrà inviato alla tua email.,Certificatul dvs. va fi trimis la adresa dvs. de e-mail.,Uw certificaat wordt naar uw e-mailadres gestuurd.
9ea3d3c2818646de9468fd9162cd2caa09d92481,Flight Details,Flight Details,Detalhes do vôo,Uçuş detayları,Детали рейсов,Detalles del vuelo,Flugdaten,Les détails du vol,Detalhes do vôo,Szczegóły lotu,航班详情,Dettagli del volo,Detalii Zbor,Vluchtdetails
ee57b34fb4510248b2a7891884ad574b6e65fd8f,"Yes, I have.","Yes, I have.","Sim, eu tenho.",Evet bende var.,"Да, у меня есть.",Sí tengo.,"Ja, habe ich.",Oui j'ai.,"Sim, eu tenho.","Tak, mam.",是的，我有。,Sì.,"Da, am.",Ja ik heb.
86331dbb94cd23b4dd12a8e9987d319fa8107bc0,Onward Arrival Airport,Onward Arrival Airport,Aeroporto de chegada,Gidiş Geliş Havaalanı,Аэропорт Прибытия,Aeropuerto de llegada en adelante,Weiterreise Flughafen,Aéroport d'arrivée,Aeroporto de chegada,Lotnisko przylotu,到达机场,Aeroporto di arrivo successivo,Aeroportul de sosire la început,Luchthaven voor verdere aankomst
4cd8ca118c7cc4ec9e617f93320e9e4918bb9fd4,Airport (code & name),Airport (code & name),Aeroporto (código e nome),Havaalanı (kod ve isim),Аэропорт (код и название),Aeropuerto (código y nombre),Flughafen (Code & Name),Aéroport (code et nom),Aeroporto (código e nome),Lotnisko (kod i nazwa),机场（代码和名称）,Aeroporto (codice e nome),Aeroport (cod și nume),Luchthaven (code & naam)
853af7d1f6656baff6d5fde1f4f6057a42a78936,Date & Time,Date & Time,Data hora,Tarih ve Saat,Дата и время,Fecha y hora,Terminzeit,Date et heure,Data hora,Data i godzina,约会时间,Appuntamento,Data și ora,Datum Tijd
8b696638019b0bff98f44fee4697b6bfee919996,Return date cannot be before Onward date!,Return date cannot be before Onward date!,A data de retorno não pode ser anterior à data de Onward!,Dönüş tarihi ileri tarihinden önce olamaz!,Дата возвращения не может быть раньше даты отправления!,¡La fecha de regreso no puede ser anterior a la fecha en adelante!,Rückgabedatum kann nicht vor dem Weitergabedatum liegen!,La date de retour ne peut pas être antérieure à la date Onward!,A data de retorno não pode ser anterior à data de Onward!,Data powrotu nie może być wcześniejsza niż data przekazania!,返回日期不能早于开始日期！,La data di ritorno non può essere precedente alla data di inizio!,Data de întoarcere nu poate fi înaintea datei ulterioare!,Retourdatum kan niet eerder zijn dan de volgende datum!
d7a85cc8da7905efeab2e036831c17ac87e62900,Return Departure Airport,Return Departure Airport,Aeroporto de partida e retorno,Dönüş Gidiş Havaalanı,Аэропорт вылета,Aeropuerto de regreso,Rückflug Flughafen,Retour Aéroport de départ,Aeroporto de partida e retorno,Lotnisko wylotu powrotnego,返程出发机场,Ritorno Aeroporto di partenza,Aeroportul de plecare retur,Retour vertrek luchthaven
4f8797c41b807be5f9e3a130bef4fad7cdac3e68,"(If you haven’t booked your return tickets yet, you can fill this in later.)","(If you haven’t booked your return tickets yet, you can fill this in later.)","(Se você ainda não reservou seus bilhetes de volta, preencha-o mais tarde.)","(Henüz dönüş biletlerinizi rezerve etmediyseniz, bunu daha sonra doldurabilirsiniz.)","(Если вы еще не заказали свои обратные билеты, вы можете заполнить их позже.)","(Si aún no ha reservado sus boletos de regreso, puede completarlo más adelante).","(Wenn Sie Ihre Rückfahrkarten noch nicht gebucht haben, können Sie diese später ausfüllen.)","(Si vous n'avez pas encore réservé vos billets de retour, vous pouvez le remplir plus tard.)","(Se você ainda não reservou seus bilhetes de volta, preencha-o mais tarde.)","(Jeśli nie zarezerwowałeś jeszcze biletów powrotnych, możesz wypełnić je później.)",（如果您尚未预订往返票，则可以稍后填写。）,"(Se non hai ancora prenotato i biglietti di andata e ritorno, puoi compilarli in un secondo momento.)","(Dacă nu ați rezervat încă biletele de întoarcere, puteți completa acest lucru mai târziu.)","(Als u uw retourtickets nog niet heeft geboekt, kunt u dit later invullen.)"
71c77bb8cecdf11ec3eead24dd1ba506573fa9cd,Submit,Submit,Enviar,Sunmak,Разместить,Enviar,einreichen,Soumettre,Enviar,Zatwierdź,提交,Invia,Trimite,Verzenden
2c03bf56f06b511f3467086c09ebd3c4953e5b07,"No, I have not.","No, I have not.","Não, eu não tenho.",Hayır bende yok.,"Нет, у меня нет.","No, no tengo.","Nein, habe ich nicht.",Non je n'ai pas.,"Não, eu não tenho.","Nie, nie mam.",不我没有。,"No, non ho.",Nu Nu am.,Nee ik heb niet.
3eb7f19a069d1a45f089eb9c541fbe4914b941be,AIRPORT,AIRPORT,AEROPORTO,HAVALİMANI,АЭРОПОРТ,AEROPUERTO,FLUGHAFEN,AÉROPORT,AEROPORTO,LOTNISKO,飞机场,AEROPORTO,AEROPORT,LUCHTHAVEN
fd805eab83b7f5c0f46c939986cd3e5be72e9385,DATE,DATE,ENCONTRO,TARİH,СВИДАНИЕ,FECHA,DATUM,DATE,ENCONTRO,DATA,日期,DATA,DATA,DATUM
df9ebc2b5804df61020c9fb8c625bbbd647e0298,TIME,TIME,TEMPO,ZAMAN,ВРЕМЯ,HORA,ZEIT,TEMPS,TEMPO,CZAS,时间,TEMPO,TIMP,TIJD
62c9fcfd850eb74805a57221fa5db3a5252d8cb4,Feedback Survey,Feedback Survey,Pesquisa de Feedback,Geribildirim Anketi,Опрос обратной связи,Encuesta de retroalimentación,Feedback-Umfrage,Sondage de rétroaction,Pesquisa de Feedback,Ankieta zwrotna,反馈调查,Sondaggio di feedback,Sondaj de feedback,Feedbackonderzoek
dccc035628d800f0b268a09bd0da7b13caf39945,"Through Global Volunteer opportunities, AIESEC is working towards achieving the United Nations Sustainable Development Goals (SDGs). These Goals aim to end extreme poverty, inequality and climate change by 2030.","Through Global Volunteer opportunities, AIESEC is working towards achieving the United Nations Sustainable Development Goals (SDGs). These Goals aim to end extreme poverty, inequality and climate change by 2030.","Por meio das oportunidades de Voluntariado Global, a AIESEC está trabalhando para alcançar os Objetivos de Desenvolvimento Sustentável (ODS) das Nações Unidas. Esses Objetivos visam acabar com a pobreza extrema, a desigualdade e as mudanças climáticas até 2030.","Küresel Gönüllü fırsatları sayesinde AIESEC, Birleşmiş Milletler Sürdürülebilir Kalkınma Hedeflerine (SKH'ler) ulaşmak için çalışıyor. Bu Hedefler, 2030 yılına kadar aşırı yoksulluğu, eşitsizliği ve iklim değişikliğini sona erdirmeyi amaçlamaktadır.","Используя возможности глобальных волонтеров, AIESEC работает над достижением Целей ООН в области устойчивого развития (ЦУР). Эти цели направлены на то, чтобы покончить с крайней нищетой, неравенством и изменением климата к 2030 году.","A través de oportunidades de voluntariado global, AIESEC está trabajando para alcanzar los Objetivos de Desarrollo Sostenible (ODS) de las Naciones Unidas. Estos objetivos apuntan a terminar con la pobreza extrema, la desigualdad y el cambio climático para 2030.","Durch globale Freiwilligenarbeit arbeitet AIESEC daran, die Ziele der Vereinten Nationen für nachhaltige Entwicklung (SDGs) zu erreichen. Diese Ziele zielen darauf ab, extreme Armut, Ungleichheit und Klimawandel bis 2030 zu beenden.","Grâce à des opportunités de Volontariat Mondial, l'AIESEC travaille à la réalisation des Objectifs de Développement Durable (ODD) des Nations Unies. Ces objectifs visent à mettre fin à l'extrême pauvreté, aux inégalités et au changement climatique d'ici 2030.","Por meio das oportunidades de Voluntariado Global, a AIESEC está trabalhando para alcançar os Objetivos de Desenvolvimento Sustentável (ODS) das Nações Unidas. Esses Objetivos visam acabar com a pobreza extrema, a desigualdade e as mudanças climáticas até 2030.","Dzięki możliwościom Global Volunteer AIESEC dąży do osiągnięcia celów zrównoważonego rozwoju ONZ (SDG). Cele te mają na celu położenie kresu skrajnemu ubóstwu, nierówności i zmianom klimatu do 2030 r.",通过全球志愿人员的机会，AIESEC正在努力实现联合国可持续发展目标。这些目标旨在到2030年消除极端贫困，不平等和气候变化。,"Attraverso opportunità di volontariato globale, AIESEC sta lavorando per raggiungere gli obiettivi di sviluppo sostenibile delle Nazioni Unite (OSS). Questi obiettivi mirano a porre fine alla povertà estrema, alla disuguaglianza e ai cambiamenti climatici entro il 2030.","Prin oportunitățile de voluntariat global, AIESEC lucrează la realizarea Obiectivelor ONU de Dezvoltare Durabilă (ODD). Aceste obiective vizează să pună capăt sărăciei, inegalității și schimbărilor climatice extreme până în 2030.","Door middel van Global Volunteer-kansen werkt AIESEC aan het bereiken van de Sustainable Development Goals (SDG's) van de Verenigde Naties. Deze doelen zijn gericht op het beëindigen van extreme armoede, ongelijkheid en klimaatverandering tegen 2030."
6ebba0b92d00dc0d39d079e63e0016bb932d2930,We want to make sure the positive impact of each of our volunteers is recorded. This will allow us to better understand outcomes of our projects and report on their impact.,We want to make sure the positive impact of each of our volunteers is recorded. This will allow us to better understand outcomes of our projects and report on their impact.,Queremos garantir que o impacto positivo de cada um de nossos voluntários seja registrado. Isso nos permitirá entender melhor os resultados de nossos projetos e relatar seu impacto.,"Her bir gönüllümüzün olumlu etkisinin kaydedildiğinden emin olmak istiyoruz. Bu, projelerimizin sonuçlarını daha iyi anlamamızı ve etkileri hakkında rapor vermemizi sağlayacaktır.","Мы хотим убедиться, что положительное влияние каждого из наших добровольцев зафиксировано. Это позволит нам лучше понять результаты наших проектов и сообщить об их воздействии.",Queremos asegurarnos de que se registre el impacto positivo de cada uno de nuestros voluntarios. Esto nos permitirá comprender mejor los resultados de nuestros proyectos e informar sobre su impacto.,"Wir möchten sicherstellen, dass die positiven Auswirkungen jedes unserer Freiwilligen aufgezeichnet werden. Auf diese Weise können wir die Ergebnisse unserer Projekte besser verstehen und über ihre Auswirkungen berichten.",Nous voulons nous assurer que l'impact positif de chacun de nos bénévoles est enregistré. Cela nous permettra de mieux comprendre les résultats de nos projets et de rendre compte de leur impact.,Queremos garantir que o impacto positivo de cada um de nossos voluntários seja registrado. Isso nos permitirá entender melhor os resultados de nossos projetos e relatar seu impacto.,"Chcemy mieć pewność, że odnotowano pozytywny wpływ każdego z naszych wolontariuszy. Pozwoli nam to lepiej zrozumieć wyniki naszych projektów i przedstawić ich wpływ.",我们希望确保记录每个志愿者的积极影响。这将使我们能够更好地了解我们项目的成果并报告其影响。,Vogliamo assicurarci che venga registrato l'impatto positivo di ciascuno dei nostri volontari. Ciò ci consentirà di comprendere meglio i risultati dei nostri progetti e di riferire sul loro impatto.,Vrem să ne asigurăm că impactul pozitiv al fiecăruia dintre voluntarii noștri este înregistrat. Acest lucru ne va permite să înțelegem mai bine rezultatele proiectelor noastre și să raportăm asupra impactului acestora.,We willen ervoor zorgen dat de positieve impact van al onze vrijwilligers wordt vastgelegd. Zo kunnen we de resultaten van onze projecten beter begrijpen en rapporteren over de impact ervan.
4dff360839f1b997fcf97841caf5ef5be4d38ab5,Please fill in fields below for each indicator based on the results of your work in the project.,Please fill in fields below for each indicator based on the results of your work in the project.,"Por favor, preencha os campos abaixo para cada indicador com base nos resultados do seu trabalho no projeto.",Projedeki çalışmanızın sonuçlarına göre lütfen her gösterge için aşağıdaki alanları doldurun.,"Пожалуйста, заполните поля ниже для каждого показателя на основе результатов вашей работы в проекте.",Complete los campos a continuación para cada indicador en función de los resultados de su trabajo en el proyecto.,"Bitte füllen Sie die Felder unten für jeden Indikator aus, basierend auf den Ergebnissen Ihrer Arbeit im Projekt.",Veuillez remplir les champs ci-dessous pour chaque indicateur en fonction des résultats de votre travail dans le projet.,"Por favor, preencha os campos abaixo para cada indicador com base nos resultados do seu trabalho no projeto.",Wypełnij poniższe pola dla każdego wskaźnika w oparciu o wyniki swojej pracy w projekcie.,请根据您在项目中的工作结果为每个指标填写以下字段。,Si prega di compilare i campi sottostanti per ciascun indicatore in base ai risultati del lavoro svolto nel progetto.,"Vă rugăm să completați câmpurile de mai jos pentru fiecare indicator, pe baza rezultatelor activității dvs. în proiect.",Vul onderstaande velden in voor elke indicator op basis van de resultaten van uw werk in het project.
90befe22535a52e2f703cb0d1f3c8c6f9c88cf9d,Required. Please fill in all the fields.,Required. Please fill in all the fields.,Requeridos. Por favor preencha todos os campos.,Gereklidir. Tüm alanları eksiksiz doldurunuz.,"Необходимые. Пожалуйста, заполните все поля.",Necesario. Porfavor llene todos los campos.,Erforderlich. Bitte füllen Sie alle Felder aus.,Obligatoire. Veuillez remplir tout les champs.,Requeridos. Por favor preencha todos os campos.,Wymagany. Proszę wypełnić wszystkie pola.,需要。请把空白处全部填写。,Necessario. Per favore riempi tutti i campi.,Necesar. Va rugam completati toate campurile.,Verplicht. Gelieve alle velden in te vullen.
41bcea7b08bbd7328312f727ae01b7f074da6233,Proceed,Proceed,Continuar,İlerlemek,проследовать,Continuar,Vorgehen,Procéder,Continuar,Kontynuować,继续,Procedere,Continua,Doorgaan
7c3e5667d16c7fa3e19bab6004174c1cf56e25d2,Would you like to be a promoter of AIESEC?,Would you like to be a promoter of AIESEC?,Gostaria de ser um promotor da AIESEC?,AIESEC'in destekçisi olmak ister misiniz?,Хотите стать промоутером AIESEC?,¿Te gustaría ser promotor de AIESEC?,Möchten Sie ein Promoter von AIESEC sein?,Voulez-vous être un promoteur de l'AIESEC?,Gostaria de ser um promotor da AIESEC?,Czy chciałbyś być promotorem AIESEC?,您想成为AIESEC的发起人吗？,Ti piacerebbe essere un promotore di AIESEC?,Ți-ar plăcea să fii promotorul AIESEC?,Wilt u promotor worden van AIESEC?
